paper_id,figure_id,curve_id,x_value,x_unit,y_value,y_unit,source_type,extraction_method,notes,wall_superheat_K,heat_flux_W_m2
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,24.781,K,4.922,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",24.781,49220.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,25.238,K,5.626,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",25.238,56260.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,25.615,K,6.193,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",25.615,61929.99999999999
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,26.012,K,6.76,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",26.012,67600.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,26.463,K,7.268,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",26.463,72680.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,26.94,K,7.425,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",26.94,74250.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,27.395,K,7.816,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",27.395,78160.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,27.8,K,8.598,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",27.8,85980.00000000001
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,28.19,K,8.637,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",28.19,86370.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,28.618,K,9.106,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",28.618,91060.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,29.125,K,9.204,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",29.125,92040.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,29.572,K,9.517,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",29.572,95170.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,30.004,K,10.123,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",30.004,101230.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,30.431,K,10.005,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",30.431,100050.00000000001
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,30.749,K,10.123,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",30.749,101230.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,31.256,K,10.885,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",31.256,108850.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,31.738,K,10.885,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",31.738,108850.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,32.089,K,10.905,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",32.089,109050.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,32.695,K,11.726,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",32.695,117260.00000000001
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,33.042,K,11.706,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",33.042,117060.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,33.465,K,11.726,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",33.465,117260.00000000001
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,33.736,K,11.726,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",33.736,117260.00000000001
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,34.396,K,12.312,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",34.396,123120.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,34.8,K,12.469,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",34.8,124690.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,35.232,K,12.273,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",35.232,122730.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,35.47,K,12.273,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",35.47,122730.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,36.225,K,13.114,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",36.225,131140.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,36.491,K,13.094,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",36.491,130940.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,37.009,K,13.134,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",37.009,131340.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,37.269,K,13.134,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",37.269,131340.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,38.297,K,13.701,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",38.297,137010.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,38.695,K,13.642,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",38.695,136420.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,39.159,K,13.72,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",39.159,137200.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,39.513,K,13.642,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",39.513,136420.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,027um,40.156,K,13.329,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by pure-green (RGB~0,165,0) open-circle marker pixels. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",40.156,133290.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,2.356,K,0.21,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",2.356,2100.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,2.6,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",2.6,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,2.749,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",2.749,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,2.862,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",2.862,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,3.835,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",3.835,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,3.948,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",3.948,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,4.097,K,0.0,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",4.097,0.0
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,4.584,K,0.406,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",4.584,4060.0000000000005
mchale-2010-bubble-nucleation-characteristics-in-pool,fig-3,08um,5.003,K,0.191,W/cm2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) of a two-panel figure; only this panel (heat flux vs wall superheat) was digitized per instructions. The panel's data markers are a flat embedded raster image (not vector paths), so pixel-color masking was used: isolated by blue (RGB~0,0,168) open-diamond marker pixels; near-CHF cluster includes the blue X (CHF) glyph merged with the last diamond points. Marker centers were binned along x (superheat) and the median pixel y per bin converted through axis-tick calibration (ticks read from the PDF text layer: x=0,10,20,30,40 K; y=0,5,10,15,20 W/cm2). Legend glyphs and the axis frame/ticks were excluded using their known geometry before clustering.",5.003,1910.0
